CR_TIME,INVOICE_SER,INVOICE_NO,INVOICE_DATE,ITEM_CODE,ITEM_NAME,SUPPLIER_CODE,SUPPLIER_NAME,STATUS,STATUS_NAME,ITEM_OUT_STATUS,STATUS_DESC,QTY_INVOICE,RETURN_QTY,QTY_PACK,QTY_UNIT,TOTAL_VALUE_INVOICE,BASE_PRICE,PHARMAIST_PRICE,COMMUNITY_PRICE,EXPIRE_DATE,BATCH_NO,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_ADDRESS,CUSTOMER_TYPE_CODE,EGYDRUG_CUSTOMER_TYPE,CUST_FAMILY,BRANCH_CODE,BRANCH_NAME,PROVINCE_CODE,PROVINCE_NAME,MRKZ_C,MRKZ_N,sheet src,Year,Month
2025-01-28 13:15:12,25211925,66532,2025-01-28 13:13:15,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,6.0,0,6,0,2100.0,280.7112,308.0,350.0,2027-06-01,101520CB,p000080,البنك المركزى,,6.0,0,0.0,60121,صيدلية اسعاف (24) بورسعيد,0,0,0,0,Ph,2025,1
2025-01-27 13:06:25,25185124,219934,2025-01-27 13:00:28,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,700.0,280.7112,308.0,350.0,2027-07-01,101523CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-28 12:24:50,25208767,220154,2025-01-28 12:11:59,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-07-01,101523CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-28 12:11:06,25207970,220151,2025-01-28 12:10:02,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-07-01,101523CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-29 10:16:39,25226403,220290,2025-01-29 10:13:59,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-07-01,101523CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-28 14:16:58,25215797,220190,2025-01-28 14:06:28,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-07-01,101523CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-29 11:31:51,25229623,220379,2025-01-29 11:30:55,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,700.0,280.7112,308.0,350.0,2027-07-01,101523CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-29 11:17:21,25228619,220342,2025-01-29 11:15:30,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-07-01,101523CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-28 10:11:12,25200385,220084,2025-01-28 10:08:48,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-07-01,101345CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-28 09:01:33,25198754,220036,2025-01-28 08:53:58,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-07-01,101345CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-28 09:45:44,25199396,220058,2025-01-28 09:44:09,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-07-01,101345CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-28 09:12:02,25198819,220041,2025-01-28 09:10:22,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-07-01,101345CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-28 11:58:28,25207087,220139,2025-01-28 11:57:30,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-07-01,101345CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-29 09:24:13,25225080,220241,2025-01-29 09:20:33,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-07-01,101345CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-29 11:33:41,25229730,220382,2025-01-29 11:33:04,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,295.0,236.59944,259.6,295.0,2026-07-01,101345CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-30 10:40:45,25247770,220521,2025-01-30 10:40:08,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-07-01,101345CB,p000080,البنك المركزى,,6.0,0,0.0,60229,صيدلية البنك المركزى - الجمهورية,0,0,0,0,Ph,2025,1
2025-01-08 12:26:22,24752330,139427,2025-01-08 12:23:42,21215,FORTIBONE 10 SACHET,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1005.0,268.68072,294.8,335.0,2026-03-01,101287,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-28 15:21:48,25219127,141440,2025-01-28 15:20:22,21215,FORTIBONE 10 SACHET,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1005.0,268.68072,294.8,335.0,2026-03-01,101287,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-02 12:24:20,24617626,138821,2025-01-02 12:22:36,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-02 13:49:53,24624609,138936,2025-01-02 13:48:43,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-02 13:46:54,24624355,138930,2025-01-02 13:46:18,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-02 13:44:36,24624176,138925,2025-01-02 13:43:42,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,350.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-02 13:04:05,24620994,138870,2025-01-02 13:03:19,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-02 14:07:11,24626091,138965,2025-01-02 14:05:46,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-02 14:10:00,24626345,138975,2025-01-02 14:09:32,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-06 10:40:21,24699814,139073,2025-01-06 10:39:09,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-06 10:45:45,24700181,139078,2025-01-06 10:44:08,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-06 10:27:42,24698988,139061,2025-01-06 10:25:20,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-06 11:05:06,24701556,139087,2025-01-06 11:04:25,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-06 13:54:26,24714244,139245,2025-01-06 13:52:43,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-06 11:53:28,24705629,139138,2025-01-06 11:52:19,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-06 11:56:26,24705878,139142,2025-01-06 11:55:55,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-06 11:57:05,24705952,139143,2025-01-06 11:56:28,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-08 14:03:48,24759318,139548,2025-01-08 14:03:06,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-08 13:46:49,24758160,139507,2025-01-08 13:46:03,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-08 13:39:52,24757675,139497,2025-01-08 13:38:53,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-08 13:41:26,24757750,139498,2025-01-08 13:40:30,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-08 12:21:46,24752083,139424,2025-01-08 12:20:12,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-08 12:50:44,24753960,139458,2025-01-08 12:49:20,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,1050.0,280.7112,308.0,350.0,2027-04-01,101516CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-08 14:36:44,24761182,225796,2025-01-08 14:35:31,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-10,101340CH,p000090,التعاون للبترول,,6.0,0,0.0,60116,صيدلية اسعاف (24) اسكندرية,0,0,0,0,Ph,2025,1
2025-01-10 14:07:24,24798796,226027,2025-01-10 14:06:41,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-10,101340CH,p000090,التعاون للبترول,,6.0,0,0.0,60116,صيدلية اسعاف (24) اسكندرية,0,0,0,0,Ph,2025,1
2025-01-10 14:15:27,24798839,226037,2025-01-10 14:14:07,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-10,101340CH,p000090,التعاون للبترول,,6.0,0,0.0,60116,صيدلية اسعاف (24) اسكندرية,0,0,0,0,Ph,2025,1
2025-01-02 13:34:43,24623399,138904,2025-01-02 13:33:59,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-02 12:43:46,24619153,138836,2025-01-02 12:42:22,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-06 11:09:41,24701919,139092,2025-01-06 11:08:18,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-06 13:50:45,24714008,139236,2025-01-06 13:49:25,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-08 13:49:23,24758329,139512,2025-01-08 13:48:31,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,6.0,0,6,0,1770.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-08 12:44:01,24753460,139446,2025-01-08 12:43:24,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-08 13:53:09,24758603,139519,2025-01-08 13:52:32,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-13 13:52:37,24870855,139670,2025-01-13 13:47:50,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-15 13:34:46,24924270,139776,2025-01-15 13:32:42,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-19 10:59:00,24992891,139870,2025-01-19 10:57:21,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,295.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-20 12:16:12,25024769,139992,2025-01-20 12:15:11,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-20 12:22:30,25025248,140001,2025-01-20 12:21:22,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-20 13:11:49,25028611,140030,2025-01-20 13:10:19,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-21 11:38:52,25051513,140247,2025-01-21 11:38:03,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-21 11:40:08,25051585,140248,2025-01-21 11:38:56,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-21 12:13:13,25054182,140296,2025-01-21 12:12:44,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-20 14:41:45,25034557,140151,2025-01-20 14:39:49,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-22 11:37:48,25079068,140387,2025-01-22 11:37:14,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-22 12:56:44,25084384,140489,2025-01-22 12:54:55,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-22 13:52:35,25088132,140529,2025-01-22 13:51:58,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-23 10:13:32,25102290,140642,2025-01-23 10:12:36,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-26 11:34:56,25150939,140772,2025-01-26 11:34:26,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-26 11:37:01,25151123,140775,2025-01-26 11:35:45,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-26 11:40:29,25151302,140777,2025-01-26 11:38:52,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-26 13:40:06,25158641,140826,2025-01-26 13:39:27,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
2025-01-26 13:50:18,25159303,140833,2025-01-26 13:49:03,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,885.0,236.59944,259.6,295.0,2026-03-31,101340CB,p000090,التعاون للبترول,,6.0,0,0.0,60238,صيدلية الجمعية التعاونية للبترول - بمسطرد,0,0,0,0,Ph,2025,1
