CR_TIME,INVOICE_SER,INVOICE_NO,INVOICE_DATE,ITEM_CODE,ITEM_NAME,SUPPLIER_CODE,SUPPLIER_NAME,STATUS,STATUS_NAME,ITEM_OUT_STATUS,STATUS_DESC,QTY_INVOICE,RETURN_QTY,QTY_PACK,QTY_UNIT,TOTAL_VALUE_INVOICE,BASE_PRICE,PHARMAIST_PRICE,COMMUNITY_PRICE,EXPIRE_DATE,BATCH_NO,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_ADDRESS,CUSTOMER_TYPE_CODE,EGYDRUG_CUSTOMER_TYPE,CUST_FAMILY,BRANCH_CODE,BRANCH_NAME,PROVINCE_CODE,PROVINCE_NAME,MRKZ_C,MRKZ_N,sheet src,Year,Month
2025-02-01 16:17:16,25274050,0/1/1/3279,2025-02-01 10:47:35,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-06-01,101520CB,66239,سارة مصطفى - الشروق ,محل 1 الدور الارضى بالمركز التجارى بالحى الثامن المجاورة الثالثةمدينة الشروق,5.0,pharmacy,0.0,4010103,فرع الحجاز,1,القاهره,104,الشروق,Br,2025,2
2025-02-22 09:52:41,25770153,0/1/1/7392,2025-02-20 13:33:30,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-07-01,101346CB,8959,نصحى / عين شمس,10 شارع التوفيقيه من شارع المشروع عين شمس الغربيه,5.0,pharmacy,0.0,4010101,فرع الزيتون,1,القاهره,724,المطرية,Br,2025,2
2025-02-22 09:52:41,25770153,0/1/1/7392,2025-02-20 13:33:30,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-06-01,101522CB,8959,نصحى / عين شمس,10 شارع التوفيقيه من شارع المشروع عين شمس الغربيه,5.0,pharmacy,0.0,4010101,فرع الزيتون,1,القاهره,724,المطرية,Br,2025,2
2025-02-13 11:44:04,25570617,0/1/1/4767,2025-02-12 10:55:41,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,924.0,280.7112,308.0,350.0,2027-07-01,101524CB,37204,دينا بسيونى / م. نصر  ( نقدى شباك ),26 شارع حسام الدين - بلوك 15 - منطقه 9 - الحي الثامن,5.0,pharmacy,0.0,4010103,فرع الحجاز,1,القاهره,127,مدينه نصر اول,Br,2025,2
2025-02-05 11:53:20,25371425,0/1/1/61686,2025-02-04 10:55:23,21215,FORTIBONE 10 SACHET,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,334.4,304.77216,334.4,380.0,2027-02-01,101379CB,54806,مكة المكرمة ,شارع جمال عبد الناصر الحوامدية,5.0,pharmacy,0.0,4010402,فرع ربيع الجيزى المنيل سابقا,14,الجيزة,1408,الحوامديه,Br,2025,2
2025-02-02 10:29:39,25286866,0/1/1/1605,2025-02-01 13:47:09,21215,FORTIBONE 10 SACHET,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,334.4,304.77216,334.4,380.0,2026-05-01,101290CB,43821,اميره سعد محمد ,22 شارع فيصل سليمان - عرب الوالده - حلوان - القاهرة ,5.0,pharmacy,0.0,4010303,فرع حلوان,1,القاهره,2701,حلوان,Br,2025,2
2025-02-11 15:05:46,25527202,0/1/1/4009,2025-02-10 13:55:40,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-07-01,101523CB,20355,احمد ابو الوفا -مدينه المعراج - مطلوب اوراق تحديث,12 المركز الرئيسي - مدينه المعراج خلف بنزينه امارات مصر,5.0,pharmacy,0.0,4010305,فرع جاردن سيتي,1,القاهره,0,0,Br,2025,2
2025-02-03 14:21:25,25316589,0/1/1/3279,2025-02-02 13:13:35,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-07-01,101523CB,43469,المامون - المعادى,4 شارع 161 خلف المستشفى الع,5.0,pharmacy,0.0,4010305,فرع جاردن سيتي,1,القاهره,101,القاهرة,Br,2025,2
2025-02-23 15:24:29,25811327,0/1/1/3291,2025-02-23 12:27:46,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-02-01,101325CB,139322,مريم/ 6اكتوبر - مطلوب اوراق تحديث ,قطعة 1089-الحي 2 -مجاورة 4 -6 اكتوبر-الجيزة,5.0,pharmacy,0.0,4010404,فرع حدائق الاهرام,14,الجيزة,1402,6 أكتوبر,Br,2025,2
2025-02-06 12:05:09,25420129,0/1/1/2353,2025-02-05 15:01:43,79,GENGIGEL GEL 1 20 ML,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,290.4,258.97872,290.4,330.0,2027-09-01,2403C00,139322,مريم/ 6اكتوبر - مطلوب اوراق تحديث ,قطعة 1089-الحي 2 -مجاورة 4 -6 اكتوبر-الجيزة,5.0,pharmacy,0.0,4010404,فرع حدائق الاهرام,14,الجيزة,1402,6 أكتوبر,Br,2025,2
2025-02-18 17:19:22,25711894,0/1/1/53092,2025-02-18 12:21:44,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-07-01,101345CB,99605,عمرو شكرى - الوراق,ش ترعة السواحل جزيرة محمد الوراق جيزة,5.0,pharmacy,0.0,4010401,فرع المهندسين,14,الجيزة,1405,الوراق,Br,2025,2
2025-02-18 13:58:33,25632409,0/1/1/5065,2025-02-15 12:37:51,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-07-01,101524CB,44500,دعاء- النزهه * تعجيل دفع *,15 شارع محمد السادات من شارع المدينة المنورة - النزهه ,5.0,pharmacy,0.0,4010103,فرع الحجاز,1,القاهره,130,النزهه,Br,2025,2
2025-02-09 15:50:50,25485892,0/1/1/3788,2025-02-09 10:54:00,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-07-01,101524CB,58894, مروة احمد حسن ,6عمارات الشرطةب1-الاسماعيلية,5.0,pharmacy,0.0,4010105,فرع الإسماعيلية,5,الإسماعيلية,511,الاسماعيلية,Br,2025,2
2025-02-24 15:16:51,25826978,0/1/1/3326,2025-02-23 23:02:50,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-06-01,101520CB,139310,مني -بدون صرف سموم,31 ش عمارات الضباط/الرماية -الهرم الجيزة,5.0,pharmacy,0.0,4010404,فرع حدائق الاهرام,14,الجيزة,1423,الهرم,Br,2025,2
2025-02-13 15:11:51,25572315,0/1/1/24120,2025-02-12 11:14:15,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-07-01,101524CB,21575,مينا مجدى - العباسية ,9 شارع المسعود - العباسية - القاهرة ,5.0,pharmacy,0.0,4010205,فرع العباسية,1,القاهره,101,القاهرة,Br,2025,2
2025-02-04 11:33:29,25332066,0/1/1/75124,2025-02-02 22:57:01,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-04-01,101515CB,80470,مصطفى احمد -بدون سموم,17 محل 92 شارع عبد الشافي محمد المنطقه السابعه,5.0,pharmacy,0.0,4010102,فرع هليوبليس,1,القاهره,127,مدينه نصر اول,Br,2025,2
2025-02-09 12:57:28,25475231,0/1/1/2395,2025-02-08 15:20:49,21215,FORTIBONE 10 SACHET,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,668.8,304.77216,334.4,380.0,2027-02-01,101379CB,50519,ايهاب الشبراوى - السويس / مطلوب اوراق تحديث,شارع الاسماعيلية - امام مصنع الثلج- السويس,5.0,pharmacy,0.0,4010104,فرع السويس,4,السويس,401,السويس,Br,2025,2
2025-02-06 11:53:36,25422399,0/1/1/23923,2025-02-05 16:14:59,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-01-05,101384CB,139284,ابتسام بخيت فهيم علي/مطلوب اوراق تحديث,مطلع الشيخ هارون برج اللؤلؤة بجوارادارة المرور -اسوان,5.0,pharmacy,0.0,4030304,فرع اسوان,21,أسوان,0,0,Br,2025,2
2025-02-05 12:53:33,25371186,0/1/1/3350,2025-02-04 11:05:35,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-07-01,101344CB,139291,حسن امين عبد العزيز - بدون سموم ,عزبة الخفيج -القصاصين الجديدة -الاسماعيلية,5.0,pharmacy,0.0,4010105,فرع الإسماعيلية,5,الإسماعيلية,511,الاسماعيلية,Br,2025,2
2025-02-18 17:22:23,25722782,0/1/1/53144,2025-02-18 15:17:46,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-07-01,101345CB,92361,هشام  و عمرو - امبابة ,5 شارع برعى خليفه / م ش المطار / امبابه,5.0,pharmacy,0.0,4010401,فرع المهندسين,14,الجيزة,2802,امبابه,Br,2025,2
2025-02-10 10:49:13,25471765,0/1/1/51626,2025-02-08 14:15:22,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-07-01,101523CB,92361,هشام  و عمرو - امبابة ,5 شارع برعى خليفه / م ش المطار / امبابه,5.0,pharmacy,0.0,4010401,فرع المهندسين,14,الجيزة,2802,امبابه,Br,2025,2
2025-02-02 10:30:43,25283146,0/1/1/1016,2025-02-01 13:17:35,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-02-01,101224CB,32812,معتز محمد محمود  - مطلوب سجل تجارى -,ش سيدي عبدالله - باسوس - القناطر الخيرية ,5.0,pharmacy,0.0,4020309,فرع شبين القناطر,9,القليوبية,913,القناطر الخيرية,Br,2025,2
2025-02-19 14:21:12,25709921,0/1/1/1661,2025-02-18 12:00:51,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-02-01,101224CB,32812,معتز محمد محمود  - مطلوب سجل تجارى -,ش سيدي عبدالله - باسوس - القناطر الخيرية ,5.0,pharmacy,0.0,4020309,فرع شبين القناطر,9,القليوبية,913,القناطر الخيرية,Br,2025,2
2025-02-02 12:54:35,25292320,0/1/1/3022,2025-02-01 15:03:20,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-07-01,101344CB,127749,نهى جمال محمد - بدون سموم / الاسماعيليه,محل رقم 3/العقار 20/ شارع ابو الهول / ارض موظفى الحكومه الشيخ زايد / ثالث الاسماعيلي,5.0,pharmacy,0.0,4010105,فرع الإسماعيلية,5,الإسماعيلية,501,الاسماعيليه,Br,2025,2
2025-02-05 15:09:27,25408522,0/1/1/2323,2025-02-05 12:44:47,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-06-01,101520CB,19136,شيماء صالح//( مطلوب اوراق تحديث  ),مشروع حي الشيخ زايد شارع صبحي حسين عماره37مدخل 3,5.0,pharmacy,0.0,4010404,فرع حدائق الاهرام,14,الجيزة,0,0,Br,2025,2
2025-02-22 10:45:05,25761477,0/1/1/5677,2025-02-20 11:30:18,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,519.2,236.59944,259.6,295.0,2026-07-01,101345CB,127711,احمد محى الدين الجديدة - الشروق,منطقة جنوب 70م-الاتحاد التعاونى - مدينة الشروق محل1 - المركز الطبى - رويال / القاهرة,5.0,pharmacy,0.0,4010103,فرع الحجاز,1,القاهره,104,الشروق,Br,2025,2
2025-02-24 10:27:42,25688767,0/1/1/3572,2025-02-17 13:16:49,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-02-01,101325CB,86176,هبه محمود عبدالله حلوه - بدون سموم -,سبك الاحد مركزاشمون,5.0,pharmacy,0.0,4020308,فرع اشمون,10,المنوفية,1012,اشمون,Br,2025,2
2025-02-03 12:08:21,25306470,0/1/1/3260,2025-02-02 11:09:02,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-07-01,101523CB,32110,محمد صلاح الدين - المعادى الجديده,3 شارع يحي عبد الرازق قطعه 14 دا تقسيم اللا سلكي / المعادي الجديدة / القاهرة,5.0,pharmacy,0.0,4010305,فرع جاردن سيتي,1,القاهره,2705,المعادى,Br,2025,2
2025-02-16 11:58:58,25637488,0/1/1/52644,2025-02-15 14:08:13,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-07-01,101523CB,54489,محمد السعيد / المهندسين  ,58ش ميدان موسى جلال من شهاب / المهندسين,5.0,pharmacy,0.0,4010401,فرع المهندسين,14,الجيزة,0,0,Br,2025,2
2025-02-19 10:53:30,25713424,0/1/1/5455,2025-02-18 12:44:49,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,5.0,0,5,0,1298.0,236.59944,259.6,295.0,2026-07-01,101345CB,39968,شمس الدين - مصر الجديدة,مساكن شيراتون - مصر الجديدة - خلف شيراتون هيليوبول - شيك مرتد ,5.0,pharmacy,0.0,4010103,فرع الحجاز,1,القاهره,129,مصر الجديده,Br,2025,2
2025-02-09 11:04:30,25462463,0/1/1/4289,2025-02-08 11:26:45,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,3.0,0,3,0,778.8,236.59944,259.6,295.0,2026-07-01,101344CB,39968,شمس الدين - مصر الجديدة,مساكن شيراتون - مصر الجديدة - خلف شيراتون هيليوبول - شيك مرتد ,5.0,pharmacy,0.0,4010103,فرع الحجاز,1,القاهره,129,مصر الجديده,Br,2025,2
2025-02-09 11:04:30,25462463,0/1/1/4289,2025-02-08 11:26:45,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,519.2,236.59944,259.6,295.0,2026-07-01,101345CB,39968,شمس الدين - مصر الجديدة,مساكن شيراتون - مصر الجديدة - خلف شيراتون هيليوبول - شيك مرتد ,5.0,pharmacy,0.0,4010103,فرع الحجاز,1,القاهره,129,مصر الجديده,Br,2025,2
2025-02-12 10:31:02,25553616,0/1/1/4704,2025-02-11 13:19:59,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,10.0,0,10,0,3080.0,280.7112,308.0,350.0,2027-07-01,101524CB,39968,شمس الدين - مصر الجديدة,مساكن شيراتون - مصر الجديدة - خلف شيراتون هيليوبول - شيك مرتد ,5.0,pharmacy,0.0,4010103,فرع الحجاز,1,القاهره,129,مصر الجديده,Br,2025,2
2025-02-03 13:08:09,25282950,0/1/1/23143,2025-02-01 13:04:08,21215,FORTIBONE 10 SACHET,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,334.4,304.77216,334.4,380.0,2027-02-01,101379CB,40939,الدكتور محمد الحديثة - منشية ناصر - الــ3436604عباسيــة,2 شارع وادى الكبارى منشية ناصر,5.0,pharmacy,0.0,4010205,فرع العباسية,1,القاهره,135,منشيه ناصر,Br,2025,2
2025-02-05 13:16:09,25388214,0/1/1/61781,2025-02-04 14:36:40,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-03-02,101339CB,55688,الجيزة الكبرى  ورثه ,501 شارع الاهرام الجيزة,5.0,pharmacy,0.0,4010402,فرع ربيع الجيزى المنيل سابقا,14,الجيزة,1414,الجيزة,Br,2025,2
2025-02-23 13:16:36,25792010,0/1/1/5125,2025-02-22 13:23:06,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-01-01,101387,134990,هلال زاهر - بني صالح,قرية بني صالح - بجوار معرض ابو الذهب - قبل عزبه جيرة - مركز الفيوم - الفيوم,5.0,pharmacy,0.0,4030101,فرع الفيوم,15,الفيوم,0,0,Br,2025,2
2025-02-26 10:15:27,25835738,0/1/1/5959,2025-02-24 11:52:48,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-07-01,101524CB,69569,صفاء هيبه - التجمع الخامس,قطعه 45 المستثمرين الجنوبيه كمبوند ريتاج سيتي مول التجاري - التجمع الخامس,5.0,pharmacy,0.0,4010103,فرع الحجاز,1,القاهره,101,القاهرة,Br,2025,2
2025-02-06 12:05:06,25411297,0/1/1/5298,2025-02-05 13:13:20,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-06-01,101522CB,14402,احمد محمد الديسطي - عين شمس / مطلوب اوراق تحديث ,1ش 118 من شارع الاربعين - منشيه السد العالي - عين شمس ,5.0,pharmacy,0.0,4010101,فرع الزيتون,1,القاهره,131,عين شمس,Br,2025,2
2025-02-20 11:28:56,25747333,0/2/1/3188,2025-02-19 14:37:47,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-06-01,101522CB,14402,احمد محمد الديسطي - عين شمس / مطلوب اوراق تحديث ,1ش 118 من شارع الاربعين - منشيه السد العالي - عين شمس ,5.0,pharmacy,0.0,4010101,فرع الزيتون,1,القاهره,131,عين شمس,Br,2025,2
2025-02-22 14:57:25,25781846,0/1/1/4716,2025-02-21 23:29:50,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,519.2,236.59944,259.6,295.0,2026-07-01,101346CB,84863,رنا حسام خليل,الاسماعلية المرحلة السابعة ب ع 5,5.0,pharmacy,0.0,4010105,فرع الإسماعيلية,5,الإسماعيلية,511,الاسماعيلية,Br,2025,2
2025-02-22 14:57:25,25781846,0/1/1/4716,2025-02-21 23:29:50,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-07-01,101524CB,84863,رنا حسام خليل,الاسماعلية المرحلة السابعة ب ع 5,5.0,pharmacy,0.0,4010105,فرع الإسماعيلية,5,الإسماعيلية,511,الاسماعيلية,Br,2025,2
2025-02-05 11:33:27,25386088,0/1/1/75513,2025-02-04 14:02:46,21215,FORTIBONE 10 SACHET,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,668.8,304.77216,334.4,380.0,2027-02-01,101379CB,118655,ايمن -مصر الجديدة ,محل رقم ( 1 ) - 22 ش الاندلس - خلف الميرلاند - مصر الجديدة,5.0,pharmacy,0.0,4010102,فرع هليوبليس,1,القاهره,129,مصر الجديده,Br,2025,2
2025-02-09 10:21:23,25476751,0/1/1/76203,2025-02-08 16:19:40,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-04-01,101515CB,137973,كيرلس ادور / تعجيل دفع ,8 ش حافظ رمضان - محل3 - قطعة8 - بلوك100 - مربع 6 - مدينة نصر ,5.0,pharmacy,0.0,4010102,فرع هليوبليس,1,القاهره,2114,نصر,Br,2025,2
2025-02-13 10:42:59,25590042,0/1/1/77006,2025-02-12 16:05:56,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,6.0,0,6,0,1848.0,280.7112,308.0,350.0,2027-04-01,101515CB,137973,كيرلس ادور / تعجيل دفع ,8 ش حافظ رمضان - محل3 - قطعة8 - بلوك100 - مربع 6 - مدينة نصر ,5.0,pharmacy,0.0,4010102,فرع هليوبليس,1,القاهره,2114,نصر,Br,2025,2
2025-02-08 11:29:32,25434169,0/1/1/75855,2025-02-06 11:23:51,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,4.0,0,4,0,1232.0,280.7112,308.0,350.0,2027-04-01,101515CB,137973,كيرلس ادور / تعجيل دفع ,8 ش حافظ رمضان - محل3 - قطعة8 - بلوك100 - مربع 6 - مدينة نصر ,5.0,pharmacy,0.0,4010102,فرع هليوبليس,1,القاهره,2114,نصر,Br,2025,2
2025-02-16 17:18:29,25664019,0/1/1/77587,2025-02-16 14:46:57,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,6.0,0,6,0,1848.0,280.7112,308.0,350.0,2027-04-01,101515CB,39889,سيد عبدالمنعم - مصرالجديده,6 شارع المقريزى بعد كلية تربية عين شمس,5.0,pharmacy,0.0,4010102,فرع هليوبليس,1,القاهره,129,مصر الجديده,Br,2025,2
2025-02-06 09:51:18,25418246,0/1/1/1901,2025-02-05 14:34:08,79,GENGIGEL GEL 1 20 ML,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,290.4,258.97872,290.4,330.0,2027-09-01,2403C00,35755,جاكلين شكري ناشد,66 شارع بكتمر,5.0,pharmacy,0.0,4010203,فرع شبرا,1,القاهره,121,روض الفرج,Br,2025,2
2025-02-11 10:21:31,25532587,0/1/1/51993,2025-02-10 15:23:33,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-07-01,101523CB,55777,الروضه / النصر ( ورثة ) ( مطلوب سجل تجارى باسم الورثه ),6 شارع مسجد الصحابة من شارع مصدق بجوار م0 الفيروز,5.0,pharmacy,0.0,4010401,فرع المهندسين,14,الجيزة,0,0,Br,2025,2
2025-02-22 15:24:25,25773088,0/1/1/53364,2025-02-20 14:21:00,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-07-01,101523CB,55777,الروضه / النصر ( ورثة ) ( مطلوب سجل تجارى باسم الورثه ),6 شارع مسجد الصحابة من شارع مصدق بجوار م0 الفيروز,5.0,pharmacy,0.0,4010401,فرع المهندسين,14,الجيزة,0,0,Br,2025,2
2025-02-06 09:51:26,25416978,0/1/1/51299,2025-02-05 14:22:23,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-07-01,101345CB,56284,بولاق - بولاق ,3 عباس على عيسى - بولاق الدكرور,5.0,pharmacy,0.0,4010401,فرع المهندسين,14,الجيزة,1422,بولاق الدكرور,Br,2025,2
2025-02-25 12:10:09,25845856,0/1/1/53774,2025-02-24 14:39:08,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-07-01,101523CB,32834,مكة المكرمه - الدقى  ,23ش مكه اخر سور نادى الصيد بالدقى,5.0,pharmacy,0.0,4010401,فرع المهندسين,14,الجيزة,1427,الدقى,Br,2025,2
2025-02-09 10:20:49,25409687,0/1/1/43172,2025-02-05 12:42:33,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,308.0,280.7112,308.0,350.0,2027-07-01,101523CB,139817,شادى محمد عبد العال محمد عطا الله الجديدة ,قطعه ارض 10/11/12 بلوك 18093 الحى التاسع / مدينة العبور,5.0,pharmacy,0.0,4010107,فرع النصر,9,القليوبية,910,العبور,Br,2025,2
2025-02-02 11:54:26,25282964,0/1/1/3488,2025-02-01 15:41:20,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,2.0,0,2,0,616.0,280.7112,308.0,350.0,2027-06-01,101520CB,3739,مصر  - رمسيس,127 شارع رمسيس بجوار مسجد اولاد عنان وامام مرفق مي,5.0,pharmacy,0.0,4010302,فرع شريف,1,القاهره,101,القاهرة,Br,2025,2
2025-02-26 11:55:25,25804838,0/1/1/53564,2025-02-23 10:55:20,9546,CH-ALPHA SACHETS POWD 10 10.4 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,1.0,0,1,0,259.6,236.59944,259.6,295.0,2026-07-01,101345CB,13661,طارق فتحى الجديده - اوسيم,33 ش جمال عبد الناصر / البراجيل / مركز أوسيم / محافظه 6أكتوبر,5.0,pharmacy,0.0,4010401,فرع المهندسين,14,الجيزة,1420,اوسيم,Br,2025,2
2025-02-03 10:08:46,25320009,0/1/1/1686,2025-02-02 13:58:04,9545,CH-ALPHA SACH.PO.PLUS 10 6.10 G,2185,BIOTECH PHARMA,1,اساسى,1,اساسى,10.0,0,10,0,3080.0,280.7112,308.0,350.0,2027-06-01,101520CB,42245,احمد العزبى - حلوان  ,38ش محمد سيد احمد سابقا,5.0,pharmacy,0.0,4010303,فرع حلوان,1,القاهره,2701,حلوان,Br,2025,2
